Time,DiffConfirmedCount,DateType,InTime,OutTime,origin,destination,Trip
2020-04-08 07,94.0,1.0,,,,,
2020-04-08 08,94.0,1.0,2020-04-08 08,2020-04-08 08,0.0,1.0,1.0
2020-04-08 09,94.0,1.0,,,,,
2020-04-08 10,94.0,1.0,,,,,
2020-04-08 11,94.0,1.0,,,,,
2020-04-08 12,94.0,1.0,,,,,
2020-04-08 13,94.0,1.0,,,,,
2020-04-08 14,94.0,1.0,,,,,
2020-04-08 15,94.0,1.0,,,,,
2020-04-08 16,94.0,1.0,,,,,
2020-04-08 17,94.0,1.0,2020-04-08 17,2020-04-08 18,1.0,2.0,1.0
2020-04-08 18,94.0,1.0,,,,,
2020-04-08 19,94.0,1.0,,,,,
2020-04-08 20,94.0,1.0,2020-04-08 20,2020-04-08 20,2.0,0.0,1.0
2020-04-08 21,94.0,1.0,,,,,
2020-04-08 22,94.0,1.0,,,,,
2020-04-08 23,94.0,1.0,,,,,
2020-04-09 06,75.0,1.0,,,,,
2020-04-09 07,75.0,1.0,,,,,
2020-04-09 08,75.0,1.0,2020-04-09 08,2020-04-09 08,0.0,1.0,1.0
2020-04-09 09,75.0,1.0,,,,,
2020-04-09 10,75.0,1.0,,,,,
2020-04-09 11,75.0,1.0,,,,,
2020-04-09 12,75.0,1.0,,,,,
2020-04-09 13,75.0,1.0,,,,,
2020-04-09 14,75.0,1.0,,,,,
2020-04-09 15,75.0,1.0,,,,,
2020-04-09 16,75.0,1.0,,,,,
2020-04-09 17,75.0,1.0,2020-04-09 17,2020-04-09 18,1.0,0.0,1.0
2020-04-09 18,75.0,1.0,,,,,
2020-04-09 19,75.0,1.0,,,,,
2020-04-09 20,75.0,1.0,,,,,
2020-04-09 21,75.0,1.0,,,,,
2020-04-09 22,75.0,1.0,,,,,
2020-04-09 23,75.0,1.0,,,,,
2020-04-10 06,60.0,1.0,,,,,
2020-04-10 07,60.0,1.0,,,,,
2020-04-10 08,60.0,1.0,2020-04-10 08,2020-04-10 08,0.0,1.0,1.0
2020-04-10 09,60.0,1.0,,,,,
2020-04-10 10,60.0,1.0,,,,,
2020-04-10 11,60.0,1.0,,,,,
2020-04-10 12,60.0,1.0,,,,,
2020-04-10 13,60.0,1.0,,,,,
2020-04-10 14,60.0,1.0,,,,,
2020-04-10 15,60.0,1.0,,,,,
2020-04-10 16,60.0,1.0,,,,,
2020-04-10 17,60.0,1.0,2020-04-10 17,2020-04-10 17,1.0,0.0,1.0
2020-04-10 18,60.0,1.0,,,,,
2020-04-10 19,60.0,1.0,,,,,
2020-04-10 20,60.0,1.0,,,,,
2020-04-10 21,60.0,1.0,,,,,
2020-04-10 22,60.0,1.0,,,,,
2020-04-10 23,60.0,1.0,,,,,
2020-04-11 06,76.0,2.0,,,,,
2020-04-11 07,76.0,2.0,,,,,
2020-04-11 08,76.0,2.0,,,,,
2020-04-11 09,76.0,2.0,,,,,
2020-04-11 10,76.0,2.0,,,,,
2020-04-11 11,76.0,2.0,,,,,
2020-04-11 12,76.0,2.0,,,,,
2020-04-11 13,76.0,2.0,,,,,
2020-04-11 14,76.0,2.0,,,,,
2020-04-11 15,76.0,2.0,,,,,
2020-04-11 16,76.0,2.0,,,,,
2020-04-11 17,76.0,2.0,,,,,
2020-04-11 18,76.0,2.0,,,,,
2020-04-11 19,76.0,2.0,,,,,
2020-04-11 20,76.0,2.0,,,,,
2020-04-11 21,76.0,2.0,,,,,
2020-04-11 22,76.0,2.0,,,,,
2020-04-11 23,76.0,2.0,,,,,
2020-04-12 06,123.0,2.0,,,,,
2020-04-12 07,123.0,2.0,,,,,
2020-04-12 08,123.0,2.0,,,,,
2020-04-12 09,123.0,2.0,,,,,
2020-04-12 10,123.0,2.0,,,,,
2020-04-12 11,123.0,2.0,,,,,
2020-04-12 12,123.0,2.0,,,,,
2020-04-12 13,123.0,2.0,,,,,
2020-04-12 14,123.0,2.0,,,,,
2020-04-12 15,123.0,2.0,,,,,
2020-04-12 16,123.0,2.0,,,,,
2020-04-12 17,123.0,2.0,,,,,
2020-04-12 18,123.0,2.0,,,,,
2020-04-12 19,123.0,2.0,,,,,
2020-04-12 20,123.0,2.0,,,,,
2020-04-12 21,123.0,2.0,,,,,
2020-04-12 22,123.0,2.0,,,,,
2020-04-12 23,123.0,2.0,,,,,
2020-04-13 06,84.0,1.0,,,,,
2020-04-13 07,84.0,1.0,,,,,
2020-04-13 08,84.0,1.0,2020-04-13 08,2020-04-13 08,0.0,1.0,1.0
2020-04-13 09,84.0,1.0,,,,,
2020-04-13 10,84.0,1.0,,,,,
2020-04-13 11,84.0,1.0,,,,,
2020-04-13 12,84.0,1.0,,,,,
2020-04-13 13,84.0,1.0,,,,,
2020-04-13 14,84.0,1.0,,,,,
2020-04-13 15,84.0,1.0,,,,,
2020-04-13 16,84.0,1.0,,,,,
2020-04-13 17,84.0,1.0,2020-04-13 17,2020-04-13 17,1.0,0.0,1.0
2020-04-13 18,84.0,1.0,,,,,
2020-04-13 19,84.0,1.0,,,,,
2020-04-13 20,84.0,1.0,,,,,
2020-04-13 21,84.0,1.0,,,,,
2020-04-13 22,84.0,1.0,,,,,
2020-04-13 23,84.0,1.0,,,,,
2020-04-14 06,93.0,1.0,,,,,
2020-04-14 07,93.0,1.0,,,,,
2020-04-14 08,93.0,1.0,2020-04-14 08,2020-04-14 09,0.0,1.0,1.0
2020-04-14 09,93.0,1.0,,,,,
2020-04-14 10,93.0,1.0,,,,,
2020-04-14 11,93.0,1.0,,,,,
2020-04-14 12,93.0,1.0,,,,,
2020-04-14 13,93.0,1.0,,,,,
2020-04-14 14,93.0,1.0,,,,,
2020-04-14 15,93.0,1.0,2020-04-14 15,2020-04-14 16,2.0,0.0,1.0
2020-04-14 16,93.0,1.0,,,,,
2020-04-14 17,93.0,1.0,,,,,
2020-04-14 18,93.0,1.0,,,,,
2020-04-14 19,93.0,1.0,,,,,
2020-04-14 20,93.0,1.0,,,,,
2020-04-14 21,93.0,1.0,,,,,
2020-04-14 22,93.0,1.0,,,,,
2020-04-14 23,93.0,1.0,,,,,
2020-04-15 06,52.0,1.0,,,,,
2020-04-15 07,52.0,1.0,,,,,
2020-04-15 08,52.0,1.0,2020-04-15 08,2020-04-15 08,0.0,1.0,1.0
2020-04-15 09,52.0,1.0,,,,,
2020-04-15 10,52.0,1.0,,,,,
2020-04-15 11,52.0,1.0,2020-04-15 11,2020-04-15 11,2.0,1.0,1.0
2020-04-15 12,52.0,1.0,,,,,
2020-04-15 13,52.0,1.0,,,,,
2020-04-15 14,52.0,1.0,,,,,
2020-04-15 15,52.0,1.0,,,,,
2020-04-15 16,52.0,1.0,,,,,
2020-04-15 17,52.0,1.0,,,,,
2020-04-15 18,52.0,1.0,2020-04-15 18,2020-04-15 20,1.0,0.0,1.0
2020-04-15 19,52.0,1.0,,,,,
2020-04-15 20,52.0,1.0,,,,,
2020-04-15 21,52.0,1.0,,,,,
2020-04-15 22,52.0,1.0,,,,,
2020-04-15 23,52.0,1.0,,,,,
2020-04-16 06,47.0,1.0,,,,,
2020-04-16 07,47.0,1.0,,,,,
2020-04-16 08,47.0,1.0,,,,,
2020-04-16 09,47.0,1.0,,,,,
2020-04-16 10,47.0,1.0,,,,,
2020-04-16 11,47.0,1.0,,,,,
2020-04-16 12,47.0,1.0,,,,,
2020-04-16 13,47.0,1.0,,,,,
2020-04-16 14,47.0,1.0,,,,,
2020-04-16 15,47.0,1.0,,,,,
2020-04-16 16,47.0,1.0,,,,,
2020-04-16 17,47.0,1.0,,,,,
2020-04-16 18,47.0,1.0,,,,,
2020-04-16 19,47.0,1.0,,,,,
2020-04-16 20,47.0,1.0,2020-04-16 20,2020-04-16 20,2.0,0.0,1.0
2020-04-16 21,47.0,1.0,,,,,
2020-04-16 22,47.0,1.0,,,,,
2020-04-16 23,47.0,1.0,,,,,
2020-04-17 06,357.0,1.0,,,,,
2020-04-17 07,357.0,1.0,,,,,
2020-04-17 08,357.0,1.0,2020-04-17 08,2020-04-17 08,0.0,1.0,1.0
2020-04-17 09,357.0,1.0,,,,,
2020-04-17 10,357.0,1.0,,,,,
2020-04-17 11,357.0,1.0,,,,,
2020-04-17 12,357.0,1.0,,,,,
2020-04-17 13,357.0,1.0,,,,,
2020-04-17 14,357.0,1.0,,,,,
2020-04-17 15,357.0,1.0,,,,,
2020-04-17 16,357.0,1.0,2020-04-17 16,2020-04-17 17,1.0,0.0,1.0
2020-04-17 17,357.0,1.0,,,,,
2020-04-17 18,357.0,1.0,,,,,
2020-04-17 19,357.0,1.0,,,,,
2020-04-17 20,357.0,1.0,,,,,
2020-04-17 21,357.0,1.0,,,,,
2020-04-17 22,357.0,1.0,,,,,
2020-04-17 23,357.0,1.0,,,,,
2020-04-18 06,30.0,2.0,,,,,
2020-04-18 07,30.0,2.0,,,,,
2020-04-18 08,30.0,2.0,,,,,
2020-04-18 09,30.0,2.0,,,,,
2020-04-18 10,30.0,2.0,,,,,
2020-04-18 11,30.0,2.0,,,,,
2020-04-18 12,30.0,2.0,,,,,
2020-04-18 13,30.0,2.0,,,,,
2020-04-18 14,30.0,2.0,,,,,
2020-04-18 15,30.0,2.0,,,,,
2020-04-18 16,30.0,2.0,,,,,
2020-04-18 17,30.0,2.0,,,,,
2020-04-18 18,30.0,2.0,,,,,
2020-04-18 19,30.0,2.0,,,,,
2020-04-18 20,30.0,2.0,,,,,
2020-04-18 21,30.0,2.0,,,,,
2020-04-18 22,30.0,2.0,,,,,
2020-04-18 23,30.0,2.0,,,,,
2020-04-19 06,39.0,2.0,,,,,
2020-04-19 07,39.0,2.0,,,,,
2020-04-19 08,39.0,2.0,,,,,
2020-04-19 09,39.0,2.0,,,,,
2020-04-19 10,39.0,2.0,,,,,
2020-04-19 11,39.0,2.0,,,,,
2020-04-19 12,39.0,2.0,,,,,
2020-04-19 13,39.0,2.0,,,,,
2020-04-19 14,39.0,2.0,,,,,
2020-04-19 15,39.0,2.0,,,,,
2020-04-19 16,39.0,2.0,,,,,
2020-04-19 17,39.0,2.0,,,,,
2020-04-19 18,39.0,2.0,,,,,
2020-04-19 19,39.0,2.0,,,,,
2020-04-19 20,39.0,2.0,,,,,
2020-04-19 21,39.0,2.0,,,,,
2020-04-19 22,39.0,2.0,,,,,
2020-04-19 23,39.0,2.0,,,,,
2020-04-20 06,14.0,1.0,,,,,
2020-04-20 07,14.0,1.0,,,,,
2020-04-20 08,14.0,1.0,2020-04-20 08,2020-04-20 08,0.0,1.0,1.0
2020-04-20 09,14.0,1.0,,,,,
2020-04-20 10,14.0,1.0,,,,,
2020-04-20 11,14.0,1.0,,,,,
2020-04-20 12,14.0,1.0,,,,,
2020-04-20 13,14.0,1.0,,,,,
2020-04-20 14,14.0,1.0,,,,,
2020-04-20 15,14.0,1.0,,,,,
2020-04-20 16,14.0,1.0,,,,,
2020-04-20 17,14.0,1.0,2020-04-20 17,2020-04-20 17,1.0,0.0,1.0
2020-04-20 18,14.0,1.0,,,,,
2020-04-20 19,14.0,1.0,,,,,
2020-04-20 20,14.0,1.0,,,,,
2020-04-20 21,14.0,1.0,,,,,
2020-04-20 22,14.0,1.0,,,,,
2020-04-20 23,14.0,1.0,,,,,
2020-04-21 06,39.0,1.0,,,,,
2020-04-21 07,39.0,1.0,,,,,
2020-04-21 08,39.0,1.0,2020-04-21 08,2020-04-21 08,0.0,1.0,1.0
2020-04-21 09,39.0,1.0,,,,,
2020-04-21 10,39.0,1.0,,,,,
2020-04-21 11,39.0,1.0,,,,,
2020-04-21 12,39.0,1.0,,,,,
2020-04-21 13,39.0,1.0,,,,,
2020-04-21 14,39.0,1.0,,,,,
2020-04-21 15,39.0,1.0,,,,,
2020-04-21 16,39.0,1.0,,,,,
2020-04-21 17,39.0,1.0,2020-04-21 17,2020-04-21 18,1.0,0.0,1.0
2020-04-21 18,39.0,1.0,,,,,
2020-04-21 19,39.0,1.0,,,,,
2020-04-21 20,39.0,1.0,,,,,
2020-04-21 21,39.0,1.0,,,,,
2020-04-21 22,39.0,1.0,,,,,
2020-04-21 23,39.0,1.0,,,,,
2020-04-22 06,16.0,1.0,,,,,
2020-04-22 07,16.0,1.0,,,,,
2020-04-22 08,16.0,1.0,2020-04-22 08,2020-04-22 09,0.0,1.0,1.0
2020-04-22 09,16.0,1.0,,,,,
2020-04-22 10,16.0,1.0,,,,,
2020-04-22 11,16.0,1.0,,,,,
2020-04-22 12,16.0,1.0,,,,,
2020-04-22 13,16.0,1.0,,,,,
2020-04-22 14,16.0,1.0,,,,,
2020-04-22 15,16.0,1.0,,,,,
2020-04-22 16,16.0,1.0,,,,,
2020-04-22 17,16.0,1.0,2020-04-22 17,2020-04-22 17,1.0,2.0,1.0
2020-04-22 18,16.0,1.0,,,,,
2020-04-22 19,16.0,1.0,,,,,
2020-04-22 20,16.0,1.0,2020-04-22 20,2020-04-22 20,2.0,0.0,1.0
2020-04-22 21,16.0,1.0,,,,,
2020-04-22 22,16.0,1.0,,,,,
2020-04-22 23,16.0,1.0,,,,,
2020-04-23 06,11.0,1.0,,,,,
2020-04-23 07,11.0,1.0,,,,,
2020-04-23 08,11.0,1.0,2020-04-23 08,2020-04-23 08,0.0,1.0,1.0
2020-04-23 09,11.0,1.0,,,,,
2020-04-23 10,11.0,1.0,,,,,
2020-04-23 11,11.0,1.0,,,,,
2020-04-23 12,11.0,1.0,,,,,
2020-04-23 13,11.0,1.0,,,,,
2020-04-23 14,11.0,1.0,,,,,
2020-04-23 15,11.0,1.0,,,,,
2020-04-23 16,11.0,1.0,,,,,
2020-04-23 17,11.0,1.0,2020-04-23 17,2020-04-23 17,1.0,0.0,1.0
2020-04-23 18,11.0,1.0,,,,,
2020-04-23 19,11.0,1.0,,,,,
2020-04-23 20,11.0,1.0,,,,,
2020-04-23 21,11.0,1.0,,,,,
2020-04-23 22,11.0,1.0,,,,,
2020-04-23 23,11.0,1.0,,,,,
2020-04-24 06,8.0,1.0,,,,,
2020-04-24 07,8.0,1.0,,,,,
2020-04-24 08,8.0,1.0,2020-04-24 08,2020-04-24 08,0.0,1.0,1.0
2020-04-24 09,8.0,1.0,,,,,
2020-04-24 10,8.0,1.0,,,,,
2020-04-24 11,8.0,1.0,,,,,
2020-04-24 12,8.0,1.0,,,,,
2020-04-24 13,8.0,1.0,,,,,
2020-04-24 14,8.0,1.0,,,,,
2020-04-24 15,8.0,1.0,,,,,
2020-04-24 16,8.0,1.0,,,,,
2020-04-24 17,8.0,1.0,2020-04-24 17,2020-04-24 17,1.0,0.0,1.0
2020-04-24 18,8.0,1.0,2020-04-24 18,2020-04-24 18,0.0,2.0,1.0
2020-04-24 19,8.0,1.0,,,,,
2020-04-24 20,8.0,1.0,,,,,
2020-04-24 21,8.0,1.0,,,,,
2020-04-24 22,8.0,1.0,,,,,
2020-04-24 23,8.0,1.0,,,,,
2020-04-25 06,17.0,2.0,,,,,
2020-04-25 07,17.0,2.0,,,,,
2020-04-25 08,17.0,2.0,,,,,
2020-04-25 09,17.0,2.0,,,,,
2020-04-25 10,17.0,2.0,,,,,
2020-04-25 11,17.0,2.0,,,,,
2020-04-25 12,17.0,2.0,,,,,
2020-04-25 13,17.0,2.0,,,,,
2020-04-25 14,17.0,2.0,,,,,
2020-04-25 15,17.0,2.0,,,,,
2020-04-25 16,17.0,2.0,,,,,
2020-04-25 17,17.0,2.0,2020-04-25 17,2020-04-25 18,2.0,0.0,1.0
2020-04-25 18,17.0,2.0,,,,,
2020-04-25 19,17.0,2.0,,,,,
2020-04-25 20,17.0,2.0,,,,,
2020-04-25 21,17.0,2.0,,,,,
2020-04-25 22,17.0,2.0,,,,,
2020-04-25 23,17.0,2.0,,,,,
2020-04-26 06,8.0,2.0,,,,,
2020-04-26 07,8.0,2.0,,,,,
2020-04-26 08,8.0,2.0,2020-04-26 08,2020-04-26 08,0.0,1.0,1.0
2020-04-26 09,8.0,2.0,,,,,
2020-04-26 10,8.0,2.0,,,,,
2020-04-26 11,8.0,2.0,,,,,
2020-04-26 12,8.0,2.0,,,,,
2020-04-26 13,8.0,2.0,,,,,
2020-04-26 14,8.0,2.0,,,,,
2020-04-26 15,8.0,2.0,,,,,
2020-04-26 16,8.0,2.0,,,,,
2020-04-26 17,8.0,2.0,,,,,
2020-04-26 18,8.0,2.0,2020-04-26 18,2020-04-26 18,1.0,0.0,1.0
2020-04-26 19,8.0,2.0,,,,,
2020-04-26 20,8.0,2.0,,,,,
2020-04-26 21,8.0,2.0,,,,,
2020-04-26 22,8.0,2.0,,,,,
2020-04-26 23,8.0,2.0,,,,,
2020-04-27 06,3.0,1.0,,,,,
2020-04-27 07,3.0,1.0,,,,,
2020-04-27 08,3.0,1.0,2020-04-27 08,2020-04-27 08,0.0,2.0,1.0
2020-04-27 09,3.0,1.0,2020-04-27 09,2020-04-27 09,2.0,1.0,1.0
2020-04-27 10,3.0,1.0,,,,,
2020-04-27 11,3.0,1.0,,,,,
2020-04-27 12,3.0,1.0,,,,,
2020-04-27 13,3.0,1.0,,,,,
2020-04-27 14,3.0,1.0,,,,,
2020-04-27 15,3.0,1.0,,,,,
2020-04-27 16,3.0,1.0,,,,,
2020-04-27 17,3.0,1.0,,,,,
2020-04-27 18,3.0,1.0,,,,,
2020-04-27 19,3.0,1.0,2020-04-27 19,2020-04-27 19,1.0,0.0,1.0
2020-04-27 20,3.0,1.0,,,,,
2020-04-27 21,3.0,1.0,,,,,
2020-04-27 22,3.0,1.0,,,,,
2020-04-27 23,3.0,1.0,,,,,
2020-04-28 06,26.0,1.0,,,,,
2020-04-28 07,26.0,1.0,,,,,
2020-04-28 08,26.0,1.0,2020-04-28 08,2020-04-28 08,0.0,1.0,1.0
2020-04-28 09,26.0,1.0,,,,,
2020-04-28 10,26.0,1.0,,,,,
2020-04-28 11,26.0,1.0,,,,,
2020-04-28 12,26.0,1.0,,,,,
2020-04-28 13,26.0,1.0,,,,,
2020-04-28 14,26.0,1.0,,,,,
2020-04-28 15,26.0,1.0,,,,,
2020-04-28 16,26.0,1.0,,,,,
2020-04-28 17,26.0,1.0,2020-04-28 17,2020-04-28 17,1.0,0.0,1.0
2020-04-28 18,26.0,1.0,,,,,
2020-04-28 19,26.0,1.0,,,,,
2020-04-28 20,26.0,1.0,,,,,
2020-04-28 21,26.0,1.0,,,,,
2020-04-28 22,26.0,1.0,,,,,
2020-04-28 23,26.0,1.0,,,,,
2020-04-29 06,2.0,1.0,,,,,
2020-04-29 07,2.0,1.0,,,,,
2020-04-29 08,2.0,1.0,2020-04-29 08,2020-04-29 09,0.0,2.0,1.0
2020-04-29 09,2.0,1.0,2020-04-29 09,2020-04-29 09,2.0,1.0,1.0
2020-04-29 10,2.0,1.0,,,,,
2020-04-29 11,2.0,1.0,,,,,
2020-04-29 12,2.0,1.0,,,,,
2020-04-29 13,2.0,1.0,,,,,
2020-04-29 14,2.0,1.0,,,,,
2020-04-29 15,2.0,1.0,,,,,
2020-04-29 16,2.0,1.0,,,,,
2020-04-29 17,2.0,1.0,2020-04-29 17,2020-04-29 17,1.0,2.0,1.0
2020-04-29 18,2.0,1.0,,,,,
2020-04-29 19,2.0,1.0,,,,,
2020-04-29 20,2.0,1.0,,,,,
2020-04-29 21,2.0,1.0,2020-04-29 21,2020-04-29 21,2.0,0.0,1.0
2020-04-29 22,2.0,1.0,,,,,
2020-04-29 23,2.0,1.0,,,,,
2020-04-30 06,4.0,1.0,,,,,
2020-04-30 07,4.0,1.0,,,,,
2020-04-30 08,4.0,1.0,2020-04-30 08,2020-04-30 08,0.0,1.0,1.0
2020-04-30 09,4.0,1.0,,,,,
2020-04-30 10,4.0,1.0,,,,,
2020-04-30 11,4.0,1.0,,,,,
2020-04-30 12,4.0,1.0,,,,,
2020-04-30 13,4.0,1.0,,,,,
2020-04-30 14,4.0,1.0,,,,,
2020-04-30 15,4.0,1.0,,,,,
2020-04-30 16,4.0,1.0,,,,,
2020-04-30 17,4.0,1.0,,,,,
2020-04-30 18,4.0,1.0,,,,,
2020-04-30 19,4.0,1.0,,,,,
2020-04-30 20,4.0,1.0,,,,,
2020-04-30 21,4.0,1.0,,,,,
2020-04-30 22,4.0,1.0,,,,,
2020-04-30 23,4.0,1.0,,,,,
2020-05-01 06,14.0,3.0,,,,,
2020-05-01 07,14.0,3.0,,,,,
2020-05-01 08,14.0,3.0,,,,,
2020-05-01 09,14.0,3.0,,,,,
2020-05-01 10,14.0,3.0,,,,,
2020-05-01 11,14.0,3.0,,,,,
2020-05-01 12,14.0,3.0,,,,,
2020-05-01 13,14.0,3.0,,,,,
2020-05-01 14,14.0,3.0,,,,,
2020-05-01 15,14.0,3.0,,,,,
2020-05-01 16,14.0,3.0,,,,,
2020-05-01 17,14.0,3.0,,,,,
2020-05-01 18,14.0,3.0,,,,,
2020-05-01 19,14.0,3.0,,,,,
2020-05-01 20,14.0,3.0,,,,,
2020-05-01 21,14.0,3.0,,,,,
2020-05-01 22,14.0,3.0,,,,,
2020-05-01 23,14.0,3.0,,,,,
2020-05-02 06,4.0,3.0,,,,,
2020-05-02 07,4.0,3.0,,,,,
2020-05-02 08,4.0,3.0,,,,,
2020-05-02 09,4.0,3.0,,,,,
2020-05-02 10,4.0,3.0,,,,,
2020-05-02 11,4.0,3.0,,,,,
2020-05-02 12,4.0,3.0,,,,,
2020-05-02 13,4.0,3.0,,,,,
2020-05-02 14,4.0,3.0,,,,,
2020-05-02 15,4.0,3.0,,,,,
2020-05-02 16,4.0,3.0,,,,,
2020-05-02 17,4.0,3.0,,,,,
2020-05-02 18,4.0,3.0,,,,,
2020-05-02 19,4.0,3.0,,,,,
2020-05-02 20,4.0,3.0,,,,,
2020-05-02 21,4.0,3.0,,,,,
2020-05-02 22,4.0,3.0,,,,,
2020-05-02 23,4.0,3.0,,,,,
2020-05-03 06,2.0,3.0,,,,,
2020-05-03 07,2.0,3.0,,,,,
2020-05-03 08,2.0,3.0,2020-05-03 08,2020-05-03 08,0.0,1.0,1.0
2020-05-03 09,2.0,3.0,,,,,
2020-05-03 10,2.0,3.0,,,,,
2020-05-03 11,2.0,3.0,,,,,
2020-05-03 12,2.0,3.0,,,,,
2020-05-03 13,2.0,3.0,,,,,
2020-05-03 14,2.0,3.0,,,,,
2020-05-03 15,2.0,3.0,,,,,
2020-05-03 16,2.0,3.0,,,,,
2020-05-03 17,2.0,3.0,,,,,
2020-05-03 18,2.0,3.0,,,,,
2020-05-03 19,2.0,3.0,,,,,
2020-05-03 20,2.0,3.0,,,,,
2020-05-03 21,2.0,3.0,,,,,
2020-05-03 22,2.0,3.0,,,,,
2020-05-03 23,2.0,3.0,,,,,
2020-05-04 06,10.0,3.0,,,,,
2020-05-04 07,10.0,3.0,,,,,
2020-05-04 08,10.0,3.0,,,,,
2020-05-04 09,10.0,3.0,,,,,
2020-05-04 10,10.0,3.0,2020-05-04 10,2020-05-04 10,0.0,2.0,1.0
2020-05-04 11,10.0,3.0,,,,,
2020-05-04 12,10.0,3.0,,,,,
2020-05-04 13,10.0,3.0,2020-05-04 13,2020-05-04 13,2.0,0.0,1.0
2020-05-04 14,10.0,3.0,,,,,
2020-05-04 15,10.0,3.0,,,,,
2020-05-04 16,10.0,3.0,,,,,
2020-05-04 17,10.0,3.0,,,,,
2020-05-04 18,10.0,3.0,2020-05-04 18,2020-05-04 18,2.0,0.0,1.0
2020-05-04 19,10.0,3.0,,,,,
2020-05-04 20,10.0,3.0,,,,,
2020-05-04 21,10.0,3.0,,,,,
2020-05-04 22,10.0,3.0,,,,,
2020-05-04 23,10.0,3.0,,,,,
2020-05-05 06,1.0,3.0,,,,,
2020-05-05 07,1.0,3.0,,,,,
2020-05-05 08,1.0,3.0,,,,,
2020-05-05 09,1.0,3.0,,,,,
2020-05-05 10,1.0,3.0,,,,,
2020-05-05 11,1.0,3.0,,,,,
2020-05-05 12,1.0,3.0,,,,,
2020-05-05 13,1.0,3.0,,,,,
2020-05-05 14,1.0,3.0,,,,,
2020-05-05 15,1.0,3.0,,,,,
2020-05-05 16,1.0,3.0,,,,,
2020-05-05 17,1.0,3.0,,,,,
2020-05-05 18,1.0,3.0,,,,,
2020-05-05 19,1.0,3.0,,,,,
2020-05-05 20,1.0,3.0,,,,,
2020-05-05 21,1.0,3.0,,,,,
2020-05-05 22,1.0,3.0,,,,,
2020-05-05 23,1.0,3.0,,,,,
2020-05-06 06,3.0,1.0,,,,,
2020-05-06 07,3.0,1.0,,,,,
2020-05-06 08,3.0,1.0,2020-05-06 08,2020-05-06 08,0.0,1.0,1.0
2020-05-06 09,3.0,1.0,,,,,
2020-05-06 10,3.0,1.0,,,,,
2020-05-06 11,3.0,1.0,,,,,
2020-05-06 12,3.0,1.0,,,,,
2020-05-06 13,3.0,1.0,,,,,
2020-05-06 14,3.0,1.0,,,,,
2020-05-06 15,3.0,1.0,,,,,
2020-05-06 16,3.0,1.0,,,,,
2020-05-06 17,3.0,1.0,,,,,
2020-05-06 18,3.0,1.0,,,,,
2020-05-06 19,3.0,1.0,,,,,
2020-05-06 20,3.0,1.0,,,,,
2020-05-06 21,3.0,1.0,,,,,
2020-05-06 22,3.0,1.0,,,,,
2020-05-06 23,3.0,1.0,,,,,
2020-05-07 06,7.0,1.0,,,,,
2020-05-07 07,7.0,1.0,,,,,
2020-05-07 08,7.0,1.0,2020-05-07 08,2020-05-07 08,0.0,1.0,1.0
2020-05-07 09,7.0,1.0,,,,,
2020-05-07 10,7.0,1.0,,,,,
2020-05-07 11,7.0,1.0,,,,,
2020-05-07 12,7.0,1.0,,,,,
2020-05-07 13,7.0,1.0,,,,,
2020-05-07 14,7.0,1.0,,,,,
2020-05-07 15,7.0,1.0,,,,,
2020-05-07 16,7.0,1.0,,,,,
2020-05-07 17,7.0,1.0,2020-05-07 17,2020-05-07 18,1.0,0.0,1.0
2020-05-07 18,7.0,1.0,,,,,
2020-05-07 19,7.0,1.0,,,,,
2020-05-07 20,7.0,1.0,,,,,
2020-05-07 21,7.0,1.0,,,,,
2020-05-07 22,7.0,1.0,,,,,
2020-05-07 23,7.0,1.0,,,,,
2020-05-08 06,2.0,1.0,,,,,
2020-05-08 07,2.0,1.0,,,,,
2020-05-08 08,2.0,1.0,2020-05-08 08,2020-05-08 08,0.0,1.0,1.0
2020-05-08 09,2.0,1.0,,,,,
2020-05-08 10,2.0,1.0,,,,,
2020-05-08 11,2.0,1.0,,,,,
2020-05-08 12,2.0,1.0,,,,,
2020-05-08 13,2.0,1.0,,,,,
2020-05-08 14,2.0,1.0,,,,,
2020-05-08 15,2.0,1.0,,,,,
2020-05-08 16,2.0,1.0,,,,,
2020-05-08 17,2.0,1.0,,,,,
2020-05-08 18,2.0,1.0,,,,,
2020-05-08 19,2.0,1.0,,,,,
2020-05-08 20,2.0,1.0,2020-05-08 20,2020-05-08 20,2.0,0.0,1.0
2020-05-08 21,2.0,1.0,,,,,
2020-05-08 22,2.0,1.0,,,,,
2020-05-08 23,2.0,1.0,,,,,
2020-05-09 06,0.0,2.0,,,,,
2020-05-09 07,0.0,2.0,,,,,
2020-05-09 08,0.0,2.0,2020-05-09 08,2020-05-09 08,0.0,1.0,1.0
2020-05-09 09,0.0,2.0,,,,,
2020-05-09 10,0.0,2.0,,,,,
2020-05-09 11,0.0,2.0,,,,,
2020-05-09 12,0.0,2.0,,,,,
2020-05-09 13,0.0,2.0,,,,,
2020-05-09 14,0.0,2.0,,,,,
2020-05-09 15,0.0,2.0,2020-05-09 15,2020-05-09 16,1.0,0.0,1.0
2020-05-09 16,0.0,2.0,,,,,
2020-05-09 17,0.0,2.0,,,,,
2020-05-09 18,0.0,2.0,,,,,
2020-05-09 19,0.0,2.0,,,,,
2020-05-09 20,0.0,2.0,,,,,
2020-05-09 21,0.0,2.0,,,,,
2020-05-09 22,0.0,2.0,,,,,
